user_pseudo_id,usage_date,daily_minutes_used
4947f59996c9eb94c3ef31a6c1ec46b7,2026-09-10,100.78316666666667
ccc1b245eaf0bcc3a0b07602ea31304b,2026-09-10,99.5935
bb4788494d88869c0e1f6f92793d2c1d,2026-09-10,99.2096
5b198ea3d2e6f047b3a7352d733ce758,2026-09-10,99.137166666666673
70a2976d4ecf2a084ecfc11d29e47aa0,2026-09-10,99.08885
0840247484cd232d9d1bb223b7b4249d,2026-09-10,98.981133333333332
35c82e2a4d4897057b58fa0649e4a094,2026-09-10,98.046116666666663
0c91055b2ae0e553c3fe8e42cf794e38,2026-09-10,97.429233333333329
cf0438a859ac5f25af83943ee0bb9141,2026-09-10,97.281483333333327
e11c884e870d4c20c5a68a9261f69391,2026-09-10,97.213783333333339
e0c8ce853f8224f66c927d3f4c1e72f6,2026-09-10,96.9745
327c84163cb3d20c6463e5684777dc6b,2026-09-10,96.76518333333334
ebe3226a91a273c12bfe796f99e72cae,2026-09-10,96.76121666666667
bbc4338a64aec8480636f8a001b3b205,2026-09-10,95.010433333333339
404f15a7aa575884f74436f3c99410f6,2026-09-10,94.91635
81b2673b0e6ca7ac6f020fcf2afe9331,2026-09-10,94.524633333333327
a098c340e28cabf781a6c8dd68893125,2026-09-10,93.9096
66e0c1c2caa6d4a659c2303f10a06999,2026-09-10,93.893416666666667
23728b88cd359ac5ee39a4a9d2662a47,2026-09-10,93.263866666666672
b48f6cc116c8c8f9287a330a47a4d903,2026-09-10,92.501066666666674
efc5114a82d5acfc0691e777968ec45c,2026-09-10,92.37
39801e10e6a1ccaf3692297d855b4002,2026-09-10,91.8875
d7a1c73c9fe29760229d859762165902,2026-09-10,91.85065
d02e8a2d43b670940ad01390ab74bc0e,2026-09-10,91.78915
23a8845d5e8931cc5ee223601c4a71f2,2026-09-10,91.729816666666665
b54fb623874fbff7ad760d3f73db5bf4,2026-09-10,91.4164
d6579befefe2b783375400f8e0c36543,2026-09-10,91.348066666666668
f5bffa8fa85ad3fa917751d03291df3a,2026-09-10,91.194766666666666
c69535a4520cea16375712c7a06edb29,2026-09-10,91.17855
a770acdbf73e2a088e750cd9de0507b1,2026-09-10,91.170983333333339
c58125d2fe79c4a44add261b097a8862,2026-09-10,91.109533333333331
c1327916b2bdfab3ff637fc609381816,2026-09-10,90.92616666666666
e1c49071bb3296c215b2f9dd8d27e508,2026-09-10,90.6795
0579b2e95b37f03cc1baa07babf5cd2f,2026-09-10,90.626716666666667
30b3c9d9950ca92240a2995bed389512,2026-09-10,90.546616666666665
3510e894871585c6d035f3018a6d2581,2026-09-10,90.461983333333336
e6980d8e5ef837b11cfd5d20095c9c2b,2026-09-10,90.228983333333332
643c5df18b241984b330e877936a7643,2026-09-10,90.165383333333338
c394b100620e25e08c8db24f64d68c96,2026-09-10,90.148233333333337
851d582dad4ee6b2683b0afe1102b0cc,2026-09-10,89.349516666666673
fd49e1fa304cabbd2be100f22dc57d74,2026-09-10,88.84745
cfbd052c3454165a1406a0e92999be90,2026-09-10,88.37635
695a4e5bbd56dd89e9b7d7765fb4c7fc,2026-09-10,88.004683333333332
87ac92a7e60e49d723e3ed37d09225e3,2026-09-10,87.754333333333335
0fe73e0c23433f5c4a94a8a4da72d3ce,2026-09-10,87.152233333333328
68ccd7436063f8c1faca59f153068eb0,2026-09-10,86.516083333333327
b36b8a15ae6d164e2f2378558c9808e2,2026-09-10,86.30955
1980ac0ed0610411161ab175ac78174c,2026-09-10,85.379966666666661
bfee81ed40d0d6c0ba5bbf1856cdf379,2026-09-10,85.3474
3e60e2e3877ed1e2707eb3b0aa8becb1,2026-09-10,84.585533333333331
d10ad588d103feb369c32d68dfe5a61e,2026-09-10,84.240833333333327
0de2b64a3b7a41b3a40151053f0199ff,2026-09-10,84.045433333333335
68a4ce6ed7584a77d9433d665461643d,2026-09-10,83.8162
8c858aaa0182b09a2d72fdb201c0e1e9,2026-09-10,82.66158333333334
20a2dbb91f4e290ac8098e4deac2af37,2026-09-10,82.3681
ca4814572e2a3d7e205c5729cdc33ad7,2026-09-10,82.259383333333332
da76a395e06c00ea5e39bb326767b352,2026-09-10,82.25615
7f774c80b45369c15fd68078a9ae5e2b,2026-09-10,82.188183333333328
c409aee955ec6b098b436b9fee91906c,2026-09-10,82.092866666666666
c49206905dcf61b01327b6d45d0bfc64,2026-09-10,81.90975
96efc19e89137073d9c597eb80036e93,2026-09-10,81.520083333333332
1e73214d044e8a23085a9835e15ad10c,2026-09-10,80.931083333333333
af3aa7a022b4cb3a5dcd8bfb7fc4b1b4,2026-09-10,80.887266666666662
1e65dc9908eb4f1cae3ef3163ab84ac1,2026-09-10,80.688116666666673
9ffe0d73035042bead1ef3ef462559b5,2026-09-10,80.592316666666662
d4d320cc9389b89630949935674dea18,2026-09-10,80.574733333333327
0fea63e20f4f231aaa0d6ef6ed22bcd0,2026-09-10,80.49265
257615f6d5448d0987ad7a192fd58b67,2026-09-10,80.4911
ab09a0f59b2c8009018a6dc53d1c3d62,2026-09-10,80.32535
c566aa4b3d67481d495535b314b11815,2026-09-10,79.8826
a020a088c7bf5e541f74f8c6296c3291,2026-09-10,79.64018333333334
11c1c9cfda5095125bc40756a4abc6fe,2026-09-10,79.477216666666664
880a1f390bd8aa417fd78d7b90f862ac,2026-09-10,78.908833333333334
68b092beb04500bb8eb962874fac23ed,2026-09-10,78.806683333333339
965f6ee31a81533a3b8f34b9706cdcff,2026-09-10,78.781016666666673
8a0fb67936822d09a861313e2199f959,2026-09-10,78.664983333333339
cef3ed9c3bbd50a3ce1f021f55ccf9bb,2026-09-10,78.492466666666672
9509f7a3260ddfa9f67c754fb2e935b7,2026-09-10,78.393316666666664
c957a9bffcb7a54b67cb98dedfb0ed86,2026-09-10,78.070133333333331
14825782dbfdb8c950eec6eb69b8ff25,2026-09-10,77.35055
a811885e228152dfc58f526e41231d6c,2026-09-10,77.141283333333334
6dadfc3d9234ebdb12b96e45c1ba216d,2026-09-10,76.8612
fa806524567b685bf7cb9c2a7ac3f22b,2026-09-10,76.437983333333335
9d5e3966df8f400073fdc4549801a9a2,2026-09-10,76.41365
b88d4ff477bf284eba0684e331cacf31,2026-09-10,76.38745
5f68105e3f62e7d63f341e00cb8646d3,2026-09-10,76.20353333333334
bbbca9382a5ee980e59a18d0d3c75eaa,2026-09-10,75.884166666666673
eb17e8c0dc2c54afa8af6a285e88fa7a,2026-09-10,75.849683333333331
4daf7c36ba9667314fa5a1061c097a82,2026-09-10,75.64503333333333
8753c9374157e27cb5e0507010da4fc5,2026-09-10,75.560083333333338
969050674258359be0652581e3a178ed,2026-09-10,75.460816666666673
95da72e0bec46ee1082b611049861037,2026-09-10,75.380466666666663
a9165fe4e1ee3099d688e9431655d27e,2026-09-10,75.0245
8dbd404279264b79eea470ff245a126f,2026-09-10,74.95735
360a8d19274ca0ea77d471a1627d34ce,2026-09-10,74.81435
37682d26b9181d01654412c6266ce090,2026-09-10,74.637566666666672
2332d3ee13da092100319db2548b3e92,2026-09-10,74.267683333333338
